2022-05-25 03:28:06,243 - root - INFO - Use Cuda.
2022-05-25 03:28:06,244 - root - INFO - Namespace(balance_data=False, base_net=None, base_net_lr=None, batch_size=8, checkpoint_folder='models/crowdhuman', dataset_type='voc', datasets=['CrowdHuman'], debug_steps=100, extra_layers_lr=None, freeze_base_net=False, freeze_net=False, gamma=0.1, gpu='4', loss='smoothl1', lr=0.002, mb2_width_mult=1.0, milestones='80,100', momentum=0.9, net='mb1-ssd-lite-025extra', num_epochs=300, num_workers=8, optimizer='SGD', pretrained_ssd='models/remake/mb1-ssd-lite-025extra-Epoch-399-Loss-3.6709517410823276.pth', resume=None, scheduler='cosine', t_max=300.0, use_cuda=True, validation_dataset='CrowdHuman', validation_epochs=5, weight_decay=0.0005, width_mult=0.25)
2022-05-25 03:28:06,245 - root - INFO - Prepare training datasets.
2022-05-25 03:28:06,247 - root - INFO - No labels file, using default VOC classes.
2022-05-25 03:28:06,258 - root - INFO - Stored labels into file models/crowdhuman/voc-model-labels.txt.
2022-05-25 03:28:06,259 - root - INFO - Train dataset size: 4140
2022-05-25 03:28:06,259 - root - INFO - Prepare Validation datasets.
2022-05-25 03:28:06,259 - root - INFO - No labels file, using default VOC classes.
2022-05-25 03:28:06,260 - root - INFO - validation dataset size: 360
2022-05-25 03:28:06,260 - root - INFO - Build network.
2022-05-25 03:28:06,285 - root - INFO - Init from pretrained ssd models/remake/mb1-ssd-lite-025extra-Epoch-399-Loss-3.6709517410823276.pth
2022-05-25 03:28:06,306 - root - INFO - Took 0.02 seconds to load the model.
2022-05-25 03:28:09,790 - root - INFO - Learning rate: 0.002, Base net learning rate: 0.002, Extra Layers learning rate: 0.002.
2022-05-25 03:28:09,790 - root - INFO - Uses CosineAnnealingLR scheduler.
2022-05-25 03:28:09,791 - root - INFO - Start training from epoch 0.
2022-05-25 03:28:34,811 - root - INFO - Epoch: 0, Step: 100, Average Loss: 8.6286, Average Regression Loss 5.8046, Average Classification Loss: 2.8240
2022-05-25 03:28:57,195 - root - INFO - Epoch: 0, Step: 200, Average Loss: 7.1135, Average Regression Loss 4.7049, Average Classification Loss: 2.4086
2022-05-25 03:29:23,193 - root - INFO - Epoch: 0, Step: 300, Average Loss: 6.5660, Average Regression Loss 4.2554, Average Classification Loss: 2.3106
2022-05-25 03:29:50,482 - root - INFO - Epoch: 0, Step: 400, Average Loss: 6.2998, Average Regression Loss 4.0177, Average Classification Loss: 2.2821
2022-05-25 03:30:22,036 - root - INFO - Epoch: 0, Step: 500, Average Loss: 6.3651, Average Regression Loss 4.0955, Average Classification Loss: 2.2696
2022-05-25 03:30:27,646 - root - INFO - Epoch: 0, Validation Loss: 5.9654, Validation Regression Loss 3.7045, Validation Classification Loss: 2.2609
2022-05-25 03:30:27,734 - root - INFO - Saved model models/crowdhuman/mb1-ssd-lite-025extra-Epoch-0-Loss-5.965352005428738.pth
2022-05-25 03:30:53,125 - root - INFO - Epoch: 1, Step: 100, Average Loss: 6.0467, Average Regression Loss 3.7610, Average Classification Loss: 2.2857
2022-05-25 03:31:19,172 - root - INFO - Epoch: 1, Step: 200, Average Loss: 6.0449, Average Regression Loss 3.7852, Average Classification Loss: 2.2596
2022-05-25 03:31:52,498 - root - INFO - Epoch: 1, Step: 300, Average Loss: 5.9921, Average Regression Loss 3.7355, Average Classification Loss: 2.2565
2022-05-25 03:32:13,771 - root - INFO - Epoch: 1, Step: 400, Average Loss: 5.8573, Average Regression Loss 3.6023, Average Classification Loss: 2.2550
2022-05-25 03:32:36,165 - root - INFO - Epoch: 1, Step: 500, Average Loss: 5.9937, Average Regression Loss 3.7419, Average Classification Loss: 2.2518
2022-05-25 03:33:04,361 - root - INFO - Epoch: 2, Step: 100, Average Loss: 5.8554, Average Regression Loss 3.5846, Average Classification Loss: 2.2709
2022-05-25 03:33:37,917 - root - INFO - Epoch: 2, Step: 200, Average Loss: 5.6917, Average Regression Loss 3.4416, Average Classification Loss: 2.2502
